TransactionID,Items,Basket_Size,Basket_Total
2152,"['citrus_fruit', 'other_vegetables', 'uht-milk', 'rolls/buns']",4,30.799999999999997
2153,"['root_vegetables', 'margarine', 'pet_care']",3,16.87
2154,"['tropical_fruit', 'rolls/buns', 'newspapers']",3,19.68
2155,"['beef', 'whole_milk', 'rolls/buns', 'coffee']",4,30.63
2156,"['frankfurter', 'domestic_eggs', 'mustard', 'seasonal_products']",4,29.630000000000003
2157,"['beef', 'tropical_fruit', 'margarine', 'bottled_water']",4,41.51
2158,"['pastry', 'soda']",2,14.99
2159,"['other_vegetables', 'soda', 'shopping_bags']",3,24.6
2160,"['frankfurter', 'rolls/buns', 'pastry']",3,13.87
2161,"['grapes', 'pasta', 'dishes']",3,21.7
2162,"['finished_products', 'other_vegetables', 'long_life_bakery_product']",3,16.23
2163,"['beef', 'soda', 'newspapers']",3,24.45
2164,"['pip_fruit', 'butter', 'yogurt']",3,15.02
2165,"['rolls/buns', 'shopping_bags']",2,17.37
2166,"['chicken', 'spread_cheese', 'frozen_meals', 'domestic_eggs']",4,31.509999999999998
2167,"['root_vegetables', 'domestic_eggs', 'white_bread']",3,21.03
2168,"['cream_cheese', 'rolls/buns', 'brown_bread']",3,17.35
2169,"['citrus_fruit', 'yogurt', 'rolls/buns', 'pastry']",4,29.63
2170,"['other_vegetables', 'rolls/buns']",2,7.16
2171,"['processed_cheese', 'rolls/buns', 'specialty_chocolate']",3,20.380000000000003
2172,"['chicken', 'other_vegetables', 'chewing_gum', 'shopping_bags']",4,32.76
2173,"['cream_cheese', 'processed_cheese', 'specialty_bar']",3,17.62
2174,"['other_vegetables', 'whole_milk', 'chocolate']",3,26.08
2175,"['citrus_fruit', 'other_vegetables', 'whole_milk', 'soda']",4,32.26
2176,"['whole_milk', 'cream_cheese', 'chewing_gum']",3,26.15
2177,"['curd', 'fruit/vegetable_juice', 'specialty_chocolate']",3,15.12
2178,"['beef', 'whole_milk', 'sliced_cheese']",3,34.37
2179,"['yogurt', 'rolls/buns']",2,11.82
2180,"['finished_products', 'butter', 'curd', 'soda']",4,34.33
2181,"['tropical_fruit', 'whole_milk', 'pickled_vegetables', 'soda']",4,37.91
2182,"['turkey', 'seasonal_products']",2,16.39
2183,"['rolls/buns', 'brown_bread', 'specialty_bar']",3,12.58
2184,"['other_vegetables', 'whole_milk', 'brown_bread', 'margarine']",4,28.63
2185,"['yogurt', 'domestic_eggs', 'rolls/buns']",3,16.85
2186,"['berries', 'yogurt', 'shopping_bags']",3,31.83
2187,"['uht-milk', 'rolls/buns']",2,16.3
2188,"['other_vegetables', 'butter', 'bottled_water', 'detergent']",4,21.16
2189,"['onions', 'brown_bread']",2,9.870000000000001
2190,"['beef', 'citrus_fruit', 'other_vegetables']",3,29.15
2191,"['chicken', 'grapes']",2,7.8
2192,"['chicken', 'root_vegetables']",2,7.539999999999999
2193,"['beef', 'instant_coffee']",2,19.560000000000002
2194,"['citrus_fruit', 'root_vegetables', 'rolls/buns']",3,18.14
2195,"['citrus_fruit', 'tropical_fruit', 'dessert', 'fruit/vegetable_juice']",4,32.51
2196,"['citrus_fruit', 'yogurt', 'soda']",3,28.13
2197,"['cat_food', 'soda', 'candy']",3,28.4
2198,"['rolls/buns', 'pastry', 'candy']",3,17.4
2199,"['cake_bar', 'specialty_chocolate']",2,15.120000000000001
2200,"['yogurt', 'long_life_bakery_product']",2,8.72
2201,"['frozen_meals', 'specialty_bar']",2,12.92
2202,"['root_vegetables', 'other_vegetables', 'canned_fish', 'shopping_bags']",4,21.32
2203,"['cream_cheese', 'brown_bread']",2,12.9
2204,"['brown_bread', 'hair_spray']",2,17.22
2205,"['turkey', 'roll_products', 'dishes']",3,27.08
2206,"['other_vegetables', 'whole_milk', 'cake_bar', 'detergent']",4,31.55
2207,"['dog_food', 'pet_care', 'shopping_bags']",3,28.44
2208,"['pip_fruit', 'yogurt', 'brown_bread']",3,16.17
2209,"['tropical_fruit', 'curd', 'yogurt', 'whipped/sour_cream']",4,36.7
2210,"['frankfurter', 'frozen_potato_products', 'rolls/buns', 'specialty_fat']",4,17.6
2211,"['root_vegetables', 'sliced_cheese']",2,12.83
2212,"['condensed_milk', 'coffee', 'shopping_bags']",3,26.060000000000002
2213,"['citrus_fruit', 'other_vegetables', 'beverages', 'snack_products']",4,33.17
2214,"['other_vegetables', 'ice_cream']",2,11.32
2215,"['rolls/buns', 'dishes']",2,17.02
2216,"['honey', 'flower_(seeds)']",2,21.990000000000002
2217,"['whole_milk', 'pasta', 'long_life_bakery_product', 'chocolate']",4,31.689999999999998
2218,"['other_vegetables', 'whole_milk', 'soda']",3,20.47
2219,"['yogurt', 'napkins']",2,10.29
2220,"['tropical_fruit', 'pip_fruit', 'grapes']",3,18.330000000000002
2221,"['grapes', 'hard_cheese']",2,9.49
2222,"['turkey', 'frozen_potato_products', 'soda']",3,23.61
2223,"['whole_milk', 'cake_bar']",2,18.63
2224,"['yogurt', 'specialty_chocolate']",2,12.65
2225,"['curd', 'seasonal_products', 'female_sanitary_products']",3,28.78
2226,"['tropical_fruit', 'whole_milk', 'salty_snack', 'kitchen_towels']",4,33.04
2227,"['grapes', 'brown_bread']",2,9.190000000000001
2228,"['berries', 'whole_milk']",2,20.33
2229,"['whole_milk', 'ice_cream', 'soda']",3,26.369999999999997
2230,"['beef', 'soft_cheese', 'chewing_gum']",3,36.06
2231,"['other_vegetables', 'butter']",2,8.59
2232,"['bottled_water', 'long_life_bakery_product']",2,3.71
2233,"['berries', 'frozen_vegetables', 'frozen_meals']",3,32.11
2234,"['frankfurter', 'other_vegetables']",2,6.109999999999999
2235,"['frozen_meals', 'soda', 'napkins']",3,23.71
2236,"['whole_milk', 'brown_bread', 'flower_(seeds)']",3,26.22
2237,"['bottled_water', 'soda']",2,11.33
2238,"['curd', 'whipped/sour_cream']",2,14.93
2239,"['frankfurter', 'rolls/buns', 'ketchup', 'soda']",4,20.43
2240,"['pip_fruit', 'bottled_water', 'candy']",3,11.059999999999999
2241,"['soda', 'specialty_chocolate', 'male_cosmetics', 'shopping_bags']",4,31.93
2242,"['whole_milk', 'rolls/buns']",2,13.239999999999998
2243,"['pip_fruit', 'uht-milk', 'curd_cheese', 'coffee']",4,19.61
2244,"['yogurt', 'soda']",2,16.34
2245,"['rolls/buns', 'soda']",2,13.420000000000002
2246,"['domestic_eggs', 'pastry', 'margarine', 'cooking_chocolate']",4,32.45
2247,"['butter_milk', 'brown_bread', 'pastry']",3,26.99
2248,"['whole_milk', 'curd', 'semi-finished_bread']",3,19.16
2249,"['citrus_fruit', 'whole_milk', 'domestic_eggs']",3,25.61
2250,"['uht-milk', 'sugar', 'soda']",3,23.79
2251,"['salt', 'detergent']",2,17.32
2252,"['other_vegetables', 'whole_milk', 'frozen_vegetables']",3,20.25
2253,"['curd', 'rolls/buns', 'pastry']",3,17.78
2254,"['soda', 'fruit/vegetable_juice', 'long_life_bakery_product']",3,12.850000000000001
2255,"['ice_cream', 'brown_bread', 'pastry', 'napkins']",4,24.58
2256,"['berries', 'yogurt', 'domestic_eggs', 'rolls/buns']",4,28.39
2257,"['beef', 'white_bread']",2,28.75
2258,"['whole_milk', 'rolls/buns', 'white_bread', 'soap']",4,36.94
2259,"['citrus_fruit', 'whole_milk', 'snack_products']",3,27.349999999999998
2260,"['frankfurter', 'tropical_fruit', 'whole_milk']",3,26.59
2261,"['beef', 'margarine']",2,24.75
2262,"['whole_milk', 'specialty_bar']",2,9.889999999999999
2263,"['whole_milk', 'pastry', 'cocoa_drinks', 'newspapers']",4,16.779999999999998
2264,"['pip_fruit', 'coffee']",2,4.51
2265,"['root_vegetables', 'whole_milk', 'curd', 'yogurt']",4,25.369999999999997
2266,"['root_vegetables', 'yogurt', 'brown_bread', 'shopping_bags']",4,29.22
2267,"['chicken', 'pastry']",2,11.66
2268,"['whole_milk', 'dessert']",2,12.579999999999998
2269,"['yogurt', 'syrup', 'chewing_gum', 'newspapers']",4,28.62
2270,"['pet_care', 'soda', 'chocolate', 'candy']",4,35.35
2271,"['beef', 'berries', 'yogurt', 'whipped/sour_cream']",4,41.18
2272,"['yogurt', 'frozen_vegetables', 'shopping_bags']",3,29.04
2273,"['hard_cheese', 'frozen_meals']",2,19.15
2274,"['beef', 'root_vegetables', 'bottled_water']",3,18.91
2275,"['beverages', 'domestic_eggs', 'misc._beverages']",3,23.32
2276,"['citrus_fruit', 'grapes']",2,13.95
2277,"['pastry', 'soda', 'chocolate']",3,29.57
2278,"['citrus_fruit', 'yogurt', 'newspapers']",3,19.99
2279,"['nuts/prunes', 'soda', 'chocolate']",3,34.52
2280,"['pastry', 'soda', 'specialty_bar']",3,16.09
2281,"['root_vegetables', 'spices', 'kitchen_towels']",3,10.32
2282,"['curd_cheese', 'frozen_meals']",2,15.07
2283,"['butter_milk', 'sliced_cheese']",2,24.869999999999997
2284,"['sliced_cheese', 'rolls/buns', 'specialty_chocolate']",3,20.66
2285,"['fruit/vegetable_juice', 'chocolate']",2,17.11
2286,"['pip_fruit', 'butter_milk', 'cream_cheese', 'rolls/buns']",4,26.03
2287,"['pip_fruit', 'butter', 'rolls/buns', 'chocolate']",4,26.68
2288,"['rolls/buns', 'brown_bread']",2,11.48
2289,"['soda', 'specialty_chocolate']",2,14.25
2290,"['packaged_fruit/vegetables', 'canned_fish']",2,14.39
2291,"['berries', 'soda', 'waffles']",3,28.07
2292,"['tropical_fruit', 'soda']",2,23.37
2293,"['grapes', 'salty_snack']",2,5.59
2294,"['margarine', 'long_life_bakery_product']",2,11.45
2295,"['beef', 'frozen_meals', 'dog_food']",3,37.120000000000005
2296,"['butter', 'pastry', 'long_life_bakery_product', 'shopping_bags']",4,26.169999999999998
2297,"['rolls/buns', 'bottled_water', 'specialty_chocolate']",3,12.09
2298,"['brown_bread', 'salty_snack']",2,10.46
2299,"['butter_milk', 'specialty_bar', 'napkins']",3,17.96
2300,"['tropical_fruit', 'pastry', 'soda', 'chocolate']",4,43.97
2301,"['tropical_fruit', 'ketchup', 'shopping_bags']",3,30.93
2302,"['beef', 'root_vegetables', 'waffles', 'newspapers']",4,24.94
2303,"['chewing_gum', 'seasonal_products']",2,20.39
2304,"['tropical_fruit', 'rolls/buns']",2,18.85
2305,"['whole_milk', 'cocoa_drinks', 'shopping_bags']",3,22.849999999999998
2306,"['rolls/buns', 'margarine']",2,14.55
2307,"['yogurt', 'dish_cleaner', 'candles']",3,26.64
2308,"['pastry', 'chocolate', 'chocolate_marshmallow']",3,34.05
2309,"['beverages', 'rolls/buns', 'fruit/vegetable_juice']",3,18.88
2310,"['tropical_fruit', 'whole_milk']",2,23.189999999999998
2311,"['ice_cream', 'specialty_bar']",2,9.709999999999999
2312,"['packaged_fruit/vegetables', 'whipped/sour_cream']",2,18.22
2313,"['yogurt', 'rolls/buns', 'specialty_bar']",3,12.92
2314,"['tropical_fruit', 'pastry', 'fruit/vegetable_juice']",3,22.95
2315,"['citrus_fruit', 'pastry']",2,17.81
2316,"['whole_milk', 'pastry', 'semi-finished_bread']",3,17.869999999999997
2317,"['whole_milk', 'specialty_chocolate']",2,14.07
2318,"['other_vegetables', 'condensed_milk', 'soda', 'newspapers']",4,22.91
2319,"['whole_milk', 'coffee', 'chocolate', 'shopping_bags']",4,39.03
2320,"['male_cosmetics', 'napkins']",2,7.68
2321,"['whole_milk', 'ice_cream', 'prosecco']",3,21.759999999999998
2322,"['citrus_fruit', 'prosecco', 'specialty_bar', 'shopping_bags']",4,30.169999999999998
2323,"['berries', 'yogurt', 'specialty_cheese']",3,26.57
2324,"['whole_milk', 'yogurt', 'roll_products']",3,23.18
2325,"['meat', 'frozen_vegetables', 'soda']",3,29.59
2326,"['grapes', 'chocolate']",2,16.740000000000002
2327,"['whole_milk', 'domestic_eggs']",2,13.82
2328,"['tropical_fruit', 'pip_fruit']",2,16.17
2329,"['whole_milk', 'butter_milk', 'cream_cheese', 'fruit/vegetable_juice']",4,31.13
2330,"['chicken', 'butter']",2,11.52
2331,"['other_vegetables', 'roll_products']",2,9.73
2332,"['citrus_fruit', 'hard_cheese']",2,19.119999999999997
2333,"['candy', 'hygiene_articles']",2,15.459999999999999
2334,"['grapes', 'rolls/buns', 'long_life_bakery_product', 'candy']",4,14.89
2335,"['white_bread', 'specialty_bar']",2,15.2
2336,"['beverages', 'rolls/buns', 'bottled_water']",3,18.71
2337,"['soda', 'specialty_chocolate', 'shopping_bags']",3,27.17
2338,"['tropical_fruit', 'waffles', 'newspapers']",3,22.79
2339,"['rolls/buns', 'soda']",2,13.420000000000002
2340,"['other_vegetables', 'frozen_meals', 'soda']",3,23.5
2341,"['root_vegetables', 'yogurt', 'uht-milk', 'rolls/buns']",4,25.57
2342,"['whole_milk', 'napkins']",2,11.709999999999999
2343,"['artif._sweetener', 'coffee']",2,9.600000000000001
2344,"['coffee', 'syrup']",2,11.67
2345,"['onions', 'fruit/vegetable_juice']",2,5.369999999999999
2346,"['beef', 'other_vegetables', 'whole_milk', 'ice_cream']",4,34.76
2347,"['chewing_gum', 'napkins']",2,14.41
2348,"['rolls/buns', 'dishes']",2,17.02
2349,"['whole_milk', 'frozen_vegetables']",2,17.54
2350,"['uht-milk', 'specialty_bar']",2,12.95
2351,"['beverages', 'cream_cheese']",2,17.77
2352,"['root_vegetables', 'whole_milk', 'long_life_bakery_product', 'cling_film/bags']",4,19.31
2353,"['tropical_fruit', 'yogurt', 'bottled_water', 'specialty_chocolate']",4,29.41
2354,"['onions', 'whipped/sour_cream', 'newspapers']",3,11.29
2355,"['whole_milk', 'soda', 'fruit/vegetable_juice', 'shopping_bags']",4,33.21
2356,"['meat', 'whole_milk', 'domestic_eggs', 'pastry']",4,31.709999999999997
2357,"['other_vegetables', 'condensed_milk', 'soda', 'misc._beverages']",4,28.47
2358,"['whole_milk', 'brown_bread', 'salt', 'sugar']",4,25.9
2359,"['whole_milk', 'butter']",2,14.669999999999998
2360,"['herbs', 'butter', 'chocolate']",3,29.16
2361,"['rolls/buns', 'soda', 'female_sanitary_products']",3,25.990000000000002
2362,"['root_vegetables', 'yogurt', 'soda', 'popcorn']",4,20.45
2363,"['yogurt', 'flour', 'sugar', 'baking_powder']",4,25.63
2364,"['pip_fruit', 'processed_cheese', 'bottled_water']",3,14.780000000000001
2365,"['tropical_fruit', 'pip_fruit', 'frozen_meals', 'softener']",4,29.71
2366,"['chicken', 'root_vegetables', 'whole_milk']",3,16.33
2367,"['whole_milk', 'yogurt', 'bottled_water']",3,18.52
2368,"['pip_fruit', 'newspapers']",2,2.6
2369,"['beef', 'citrus_fruit', 'curd', 'butter_milk']",4,47.69
2370,"['whole_milk', 'butter']",2,14.669999999999998
2371,"['citrus_fruit', 'rolls/buns']",2,16.24
2372,"['pastry', 'soda']",2,14.99
2373,"['whole_milk', 'rolls/buns', 'pastry']",3,19.259999999999998
2374,"['beverages', 'cream_cheese']",2,17.77
2375,"['citrus_fruit', 'yogurt', 'newspapers']",3,19.99
2376,"['berries', 'yogurt', 'whipped/sour_cream', 'sugar']",4,29.5
2377,"['rolls/buns', 'soda']",2,13.420000000000002
2378,"['beverages', 'processed_cheese', 'coffee']",3,25.29
2379,"['curd_cheese', 'rolls/buns']",2,7.7
2380,"['grapes', 'uht-milk']",2,14.01
2381,"['pip_fruit', 'other_vegetables', 'margarine', 'photo/film']",4,24.22
2382,"['rolls/buns', 'bottled_water']",2,6.8100000000000005
2383,"['pip_fruit', 'rolls/buns', 'soda', 'skin_care']",4,26.69
2384,"['whole_milk', 'pastry']",2,14.809999999999999
2385,"['domestic_eggs', 'rolls/buns', 'flour']",3,14.16
2386,"['dessert', 'specialty_bar', 'newspapers']",3,5.72
2387,"['frankfurter', 'rolls/buns']",2,7.85
2388,"['citrus_fruit', 'tropical_fruit', 'whole_milk', 'yogurt']",4,42.35
2389,"['liver_loaf', 'curd', 'rolls/buns', 'newspapers']",4,16.48
2390,"['frankfurter', 'frozen_dessert', 'rolls/buns']",3,19.76
2391,"['whole_milk', 'napkins']",2,11.709999999999999
2392,"['whole_milk', 'shopping_bags']",2,21.71
2393,"['grapes', 'pastry', 'coffee', 'hair_spray']",4,21.11
2394,"['pip_fruit', 'cream_cheese', 'rolls/buns']",3,12.09
2395,"['tropical_fruit', 'whole_milk', 'yogurt']",3,30.56
2396,"['whipped/sour_cream', 'frozen_vegetables', 'flour', 'flower_(seeds)']",4,31.45
2397,"['tropical_fruit', 'pasta', 'candy']",3,28.3
2398,"['frankfurter', 'pip_fruit', 'other_vegetables', 'yogurt']",4,15.25
2399,"['berries', 'whipped/sour_cream']",2,19.16
2400,"['chicken', 'whole_milk', 'rolls/buns', 'pasta']",4,25.849999999999998
2401,"['other_vegetables', 'chocolate']",2,17.29
2402,"['frankfurter', 'yogurt', 'domestic_eggs']",3,15.8
2403,"['soda', 'chocolate', 'candy']",3,30.48
2404,"['tropical_fruit', 'beverages']",2,26.3
2405,"['butter', 'rolls/buns', 'soda', 'specialty_bar']",4,20.400000000000002
2406,"['other_vegetables', 'rolls/buns', 'canned_fish']",3,10.95
2407,"['curd', 'zwieback']",2,11.68
2408,"['whole_milk', 'shopping_bags']",2,21.71
2409,"['frozen_meals', 'cereals', 'shopping_bags']",3,34.4
2410,"['soda', 'chocolate']",2,23.55
2411,"['frozen_vegetables', 'specialty_chocolate']",2,14.030000000000001
2412,"['yogurt', 'frozen_vegetables', 'cat_food']",3,28.62
2413,"['whole_milk', 'yogurt', 'pastry', 'waffles']",4,29.74
2414,"['yogurt', 'dog_food', 'newspapers']",3,18.85
2415,"['tropical_fruit', 'berries', 'whipped/sour_cream']",3,33.56
2416,"['grapes', 'cream_cheese']",2,8.030000000000001
2417,"['frankfurter', 'tropical_fruit']",2,17.8
2418,"['baking_powder', 'misc._beverages', 'shopping_bags']",3,29.919999999999998
2419,"['processed_cheese', 'soda']",2,19.62
2420,"['jam', 'cocoa_drinks', 'soda']",3,16.94
2421,"['pip_fruit', 'hygiene_articles']",2,10.299999999999999
2422,"['whole_milk', 'canned_fish', 'cat_food', 'pet_care']",4,29.95
2423,"['chewing_gum', 'shopping_bags']",2,24.41
2424,"['chicken', 'other_vegetables', 'whole_milk', 'pastry']",4,23.159999999999997
2425,"['yogurt', 'tea', 'fruit/vegetable_juice', 'hygiene_articles']",4,23.96
2426,"['whole_milk', 'beverages']",2,20.689999999999998
2427,"['beverages', 'rolls/buns', 'chewing_gum']",3,27.84
2428,"['pastry', 'oil']",2,13.219999999999999
2429,"['processed_cheese', 'bottled_water', 'soda']",3,21.98
2430,"['beef', 'other_vegetables', 'waffles', 'pot_plants']",4,39.37
2431,"['soda', 'misc._beverages', 'salty_snack', 'chewing_gum']",4,30.28
2432,"['beef', 'tropical_fruit', 'yogurt']",3,36.42
2433,"['soda', 'specialty_chocolate']",2,14.25
2434,"['tropical_fruit', 'root_vegetables', 'other_vegetables', 'napkins']",4,21.93
2435,"['rolls/buns', 'soda']",2,13.420000000000002
2436,"['rolls/buns', 'soda', 'detergent']",3,23.630000000000003
2437,"['chicken', 'other_vegetables', 'rolls/buns', 'shopping_bags']",4,25.72
2438,"['whole_milk', 'salty_snack']",2,12.219999999999999
2439,"['whole_milk', 'soda', 'cleaner']",3,21.08
2440,"['processed_cheese', 'brown_bread']",2,17.68
2441,"['curd', 'dishes']",2,19.88
2442,"['chicken', 'other_vegetables']",2,8.35
2443,"['finished_products', 'pip_fruit', 'yogurt', 'chocolate']",4,35.89
2444,"['rolls/buns', 'soda', 'cleaner']",3,16.740000000000002
2445,"['fruit/vegetable_juice', 'pot_plants', 'shopping_bags']",3,29.9
2446,"['other_vegetables', 'dessert', 'white_bread']",3,20.6
2447,"['frozen_vegetables', 'frozen_fish']",2,18.89
2448,"['frozen_vegetables', 'seasonal_products', 'hygiene_articles', 'newspapers']",4,27.009999999999998
2449,"['yogurt', 'rolls/buns']",2,11.82
2450,"['other_vegetables', 'yogurt', 'whipped/sour_cream', 'waffles']",4,25.259999999999998
2451,"['rolls/buns', 'soda']",2,13.420000000000002
2452,"['chicken', 'long_life_bakery_product', 'chocolate']",3,21.57
2453,"['tropical_fruit', 'pip_fruit']",2,16.17
2454,"['frozen_dessert', 'soda']",2,20.880000000000003
2455,"['yogurt', 'frozen_fish', 'rolls/buns']",3,21.96
2456,"['ice_cream', 'white_bread', 'candles']",3,35.14
2457,"['tropical_fruit', 'dishes']",2,26.97
2458,"['pasta', 'soda', 'long_life_bakery_product']",3,17.29
2459,"['soda', 'misc._beverages', 'waffles', 'shopping_bags']",4,35.84
2460,"['chewing_gum', 'chocolate', 'specialty_chocolate']",3,31.35
2461,"['waffles', 'chocolate']",2,22.14
2462,"['long_life_bakery_product', 'detergent']",2,11.56
2463,"['pastry', 'margarine', 'candy']",3,23.049999999999997
2464,"['coffee', 'shopping_bags']",2,15.66
2465,"['whole_milk', 'condensed_milk']",2,19.189999999999998
2466,"['tropical_fruit', 'whole_milk', 'chocolate', 'newspapers']",4,38.6
2467,"['curd', 'chewing_gum', 'specialty_chocolate', 'newspapers']",4,24.91
2468,"['whole_milk', 'frozen_meals', 'ice_cream']",3,29.22
2469,"['other_vegetables', 'frozen_vegetables', 'ice_cream']",3,20.07
2470,"['frankfurter', 'curd', 'soda']",3,19.68
2471,"['cat_food', 'soda', 'specialty_chocolate']",3,26.75
2472,"['whole_milk', 'bottled_water']",2,11.149999999999999
2473,"['yogurt', 'cake_bar']",2,17.21
2474,"['butter_milk', 'rolls/buns']",2,18.39
2475,"['coffee', 'soda', 'chocolate_marshmallow']",3,25.16
2476,"['frozen_meals', 'ice_cream', 'brown_bread']",3,27.46
2477,"['tropical_fruit', 'bottled_water']",2,16.76
2478,"['other_vegetables', 'uht-milk', 'sugar', 'soda']",4,26.5
2479,"['meat', 'yogurt', 'napkins']",3,22.16
2480,"['tropical_fruit', 'white_bread', 'spices', 'instant_food_products']",4,31.45
2481,"['rolls/buns', 'soda']",2,13.420000000000002
2482,"['pastry', 'soda', 'waffles']",3,22.55
2483,"['whole_milk', 'baking_powder', 'bottled_water', 'newspapers']",4,22.59
2484,"['whole_milk', 'dessert']",2,12.579999999999998
2485,"['margarine', 'candles', 'newspapers']",3,23.36
2486,"['chicken', 'root_vegetables', 'uht-milk', 'specialty_chocolate']",4,24.669999999999998
2487,"['root_vegetables', 'other_vegetables', 'whole_milk', 'flour']",4,18.08
2488,"['whipped/sour_cream', 'rolls/buns', 'pastry', 'bottled_water']",4,20.45
2489,"['cream_cheese', 'zwieback']",2,10.24
2490,"['citrus_fruit', 'root_vegetables', 'butter_milk', 'oil']",4,34.83
2491,"['curd', 'yogurt']",2,14.68
2492,"['beverages', 'rolls/buns']",2,16.35
2493,"['soda', 'fruit/vegetable_juice', 'long_life_bakery_product']",3,12.850000000000001
2494,"['chicken', 'tropical_fruit', 'other_vegetables', 'shopping_bags']",4,35.67
2495,"['rolls/buns', 'canned_fish', 'soda', 'newspapers']",4,18.04
2496,"['semi-finished_bread', 'fruit/vegetable_juice', 'newspapers']",3,6.42
2497,"['condensed_milk', 'coffee']",2,13.14
2498,"['whole_milk', 'pastry']",2,14.809999999999999
2499,"['citrus_fruit', 'newspapers']",2,12.62
2500,"['grapes', 'berries', 'waffles']",3,21.259999999999998
2501,"['chicken', 'citrus_fruit', 'root_vegetables']",3,19.33
2502,"['root_vegetables', 'sugar', 'cat_food']",3,17.37
2503,"['tropical_fruit', 'butter_milk']",2,28.34
2504,"['spread_cheese', 'rolls/buns']",2,13.469999999999999
2505,"['pip_fruit', 'semi-finished_bread', 'soups']",3,11.36
2506,"['yogurt', 'pet_care']",2,12.24
2507,"['other_vegetables', 'butter', 'margarine', 'specialty_fat']",4,21.29
2508,"['beverages', 'cake_bar']",2,21.740000000000002
2509,"['pip_fruit', 'whole_milk', 'domestic_eggs']",3,15.59
2510,"['frozen_meals', 'frozen_fish']",2,21.96
2511,"['butter', 'uht-milk', 'domestic_eggs', 'waffles']",4,30.32
2512,"['pip_fruit', 'brown_bread']",2,8.8
2513,"['other_vegetables', 'yogurt', 'whipped/sour_cream', 'white_bread']",4,31.8
2514,"['beef', 'root_vegetables', 'other_vegetables', 'whole_milk']",4,28.05
2515,"['rolls/buns', 'soda', 'waffles', 'newspapers']",4,21.81
2516,"['beef', 'rolls/buns']",2,19.1
2517,"['soda', 'chocolate']",2,23.55
2518,"['whole_milk', 'bottled_water']",2,11.149999999999999
2519,"['brown_bread', 'pastry', 'long_life_bakery_product']",3,14.4
2520,"['chicken', 'citrus_fruit', 'other_vegetables']",3,20.14
2521,"['curd', 'yogurt']",2,14.68
2522,"['rolls/buns', 'brown_bread']",2,11.48
2523,"['beef', 'other_vegetables', 'newspapers']",3,18.19
2524,"['chocolate', 'candy']",2,21.509999999999998
2525,"['uht-milk', 'candy', 'napkins']",3,21.7
2526,"['rolls/buns', 'fruit/vegetable_juice', 'specialty_chocolate', 'newspapers']",4,13.09
2527,"['grapes', 'root_vegetables', 'other_vegetables', 'domestic_eggs']",4,11.8
2528,"['beef', 'yogurt', 'margarine']",3,32.12
2529,"['canned_fish', 'fruit/vegetable_juice', 'make_up_remover']",3,10.9
2530,"['whole_milk', 'pastry', 'sugar', 'newspapers']",4,18.61
2531,"['rolls/buns', 'soda']",2,13.420000000000002
2532,"['liver_loaf', 'root_vegetables', 'other_vegetables']",3,8.5
2533,"['whole_milk', 'curd', 'hard_cheese', 'bottled_water']",4,25.79
2534,"['soda', 'chocolate', 'specialty_bar', 'napkins']",4,27.57
2535,"['frankfurter', 'chicken', 'citrus_fruit', 'root_vegetables']",4,22.729999999999997
2536,"['rolls/buns', 'house_keeping_products', 'light_bulbs']",3,27.02
2537,"['beef', 'packaged_fruit/vegetables', 'pot_plants']",3,39.7
2538,"['semi-finished_bread', 'instant_coffee']",2,7.970000000000001
2539,"['chicken', 'beef', 'rolls/buns', 'instant_coffee']",4,29.65
2540,"['pastry', 'soda', 'shopping_bags']",3,27.91
2541,"['beverages', 'popcorn']",2,14.11
2542,"['other_vegetables', 'whole_milk', 'rice', 'fruit/vegetable_juice']",4,24.919999999999998
2543,"['tropical_fruit', 'shopping_bags']",2,27.32
2544,"['pastry', 'coffee', 'waffles']",3,16.32
2545,"['chicken', 'beef', 'flour', 'salty_snack']",4,28.4
2546,"['pip_fruit', 'grapes']",2,3.93
2547,"['citrus_fruit', 'other_vegetables', 'domestic_eggs', 'shopping_bags']",4,32.45
2548,"['frozen_meals', 'cat_food', 'hair_spray']",3,34.51
2549,"['ice_cream', 'bottled_water', 'soda']",3,19.94
2550,"['processed_cheese', 'soda', 'shopping_bags']",3,32.54
2551,"['grapes', 'popcorn']",2,4.37
2552,"['tropical_fruit', 'yogurt', 'cream_cheese', 'long_life_bakery_product']",4,28.990000000000002
2553,"['citrus_fruit', 'margarine']",2,21.89
2554,"['whipped/sour_cream', 'salt']",2,14.73
2555,"['bottled_water', 'napkins']",2,5.279999999999999
2556,"['grapes', 'misc._beverages', 'fruit/vegetable_juice']",3,11.08
2557,"['frankfurter', 'processed_cheese']",2,14.05
2558,"['root_vegetables', 'other_vegetables']",2,4.609999999999999
2559,"['other_vegetables', 'whole_milk', 'napkins']",3,14.419999999999998
2560,"['beef', 'whipped/sour_cream']",2,22.27
2561,"['other_vegetables', 'cream_cheese']",2,8.58
2562,"['curd', 'yogurt']",2,14.68
2563,"['citrus_fruit', 'domestic_eggs', 'bottled_water', 'soda']",4,28.15
2564,"['whole_milk', 'newspapers']",2,9.62
2565,"['frozen_dessert', 'semi-finished_bread']",2,14.97
2566,"['fruit/vegetable_juice', 'cake_bar', 'newspapers']",3,13.2
2567,"['soda', 'salty_snack', 'specialty_chocolate']",3,17.68
2568,"['whole_milk', 'rolls/buns']",2,13.239999999999998
