TransactionID,Items,Basket_Size
2517,"['soda', 'chocolate']",2
2518,"['whole_milk', 'bottled_water']",2
2519,"['brown_bread', 'pastry', 'long_life_bakery_product']",3
2520,"['chicken', 'citrus_fruit', 'other_vegetables']",3
2521,"['curd', 'yogurt']",2
2522,"['rolls/buns', 'brown_bread']",2
2523,"['beef', 'other_vegetables', 'newspapers']",3
2524,"['chocolate', 'candy']",2
2525,"['uht-milk', 'candy', 'napkins']",3
2526,"['rolls/buns', 'fruit/vegetable_juice', 'specialty_chocolate', 'newspapers']",4
2527,"['grapes', 'root_vegetables', 'other_vegetables', 'domestic_eggs']",4
2528,"['beef', 'yogurt', 'margarine']",3
2529,"['canned_fish', 'fruit/vegetable_juice', 'make_up_remover']",3
2530,"['whole_milk', 'pastry', 'sugar', 'newspapers']",4
2531,"['rolls/buns', 'soda']",2
2532,"['liver_loaf', 'root_vegetables', 'other_vegetables']",3
2533,"['whole_milk', 'curd', 'hard_cheese', 'bottled_water']",4
2534,"['soda', 'chocolate', 'specialty_bar', 'napkins']",4
2535,"['frankfurter', 'chicken', 'citrus_fruit', 'root_vegetables']",4
2536,"['rolls/buns', 'house_keeping_products', 'light_bulbs']",3
2537,"['beef', 'packaged_fruit/vegetables', 'pot_plants']",3
2538,"['semi-finished_bread', 'instant_coffee']",2
2539,"['chicken', 'beef', 'rolls/buns', 'instant_coffee']",4
2540,"['pastry', 'soda', 'shopping_bags']",3
2541,"['beverages', 'popcorn']",2
2542,"['other_vegetables', 'whole_milk', 'rice', 'fruit/vegetable_juice']",4
2543,"['tropical_fruit', 'shopping_bags']",2
2544,"['pastry', 'coffee', 'waffles']",3
2545,"['chicken', 'beef', 'flour', 'salty_snack']",4
2546,"['pip_fruit', 'grapes']",2
2547,"['citrus_fruit', 'other_vegetables', 'domestic_eggs', 'shopping_bags']",4
2548,"['frozen_meals', 'cat_food', 'hair_spray']",3
2549,"['ice_cream', 'bottled_water', 'soda']",3
2550,"['processed_cheese', 'soda', 'shopping_bags']",3
2551,"['grapes', 'popcorn']",2
2552,"['tropical_fruit', 'yogurt', 'cream_cheese', 'long_life_bakery_product']",4
2553,"['citrus_fruit', 'margarine']",2
2554,"['whipped/sour_cream', 'salt']",2
2555,"['bottled_water', 'napkins']",2
2556,"['grapes', 'misc._beverages', 'fruit/vegetable_juice']",3
2557,"['frankfurter', 'processed_cheese']",2
2558,"['root_vegetables', 'other_vegetables']",2
2559,"['other_vegetables', 'whole_milk', 'napkins']",3
2560,"['beef', 'whipped/sour_cream']",2
2561,"['other_vegetables', 'cream_cheese']",2
2562,"['curd', 'yogurt']",2
2563,"['citrus_fruit', 'domestic_eggs', 'bottled_water', 'soda']",4
2564,"['whole_milk', 'newspapers']",2
2565,"['frozen_dessert', 'semi-finished_bread']",2
2566,"['fruit/vegetable_juice', 'cake_bar', 'newspapers']",3
2567,"['soda', 'salty_snack', 'specialty_chocolate']",3
2568,"['whole_milk', 'rolls/buns']",2
2569,"['other_vegetables', 'butter', 'rolls/buns', 'flower_(seeds)']",4
2570,"['whole_milk', 'waffles']",2
2571,"['salty_snack', 'candy']",2
2572,"['pip_fruit', 'chocolate_marshmallow']",2
2573,"['whole_milk', 'butter', 'domestic_eggs', 'baking_powder']",4
2574,"['pip_fruit', 'specialty_bar']",2
2575,"['root_vegetables', 'yogurt']",2
2576,"['chocolate', 'candy', 'shopping_bags']",3
2577,"['other_vegetables', 'fruit/vegetable_juice', 'chewing_gum']",3
2578,"['frankfurter', 'whole_milk', 'frozen_vegetables', 'fruit/vegetable_juice']",4
2579,"['citrus_fruit', 'other_vegetables', 'spread_cheese']",3
2580,"['whipped/sour_cream', 'cream_cheese']",2
2581,"['butter_milk', 'yogurt', 'salty_snack', 'specialty_chocolate']",4
2582,"['pastry', 'soda']",2
2583,"['whole_milk', 'domestic_eggs', 'brown_bread', 'pastry']",4
2584,"['yogurt', 'cereals', 'specialty_bar']",3
2585,"['cream_cheese', 'chocolate_marshmallow']",2
2586,"['frankfurter', 'whole_milk', 'yogurt', 'napkins']",4
2587,"['cereals', 'salty_snack']",2
2588,"['tropical_fruit', 'yogurt', 'soda']",3
2589,"['whole_milk', 'brown_bread', 'margarine']",3
2590,"['tropical_fruit', 'whole_milk']",2
2591,"['rolls/buns', 'sugar']",2
2592,"['grapes', 'other_vegetables', 'butter', 'newspapers']",4
2593,"['root_vegetables', 'whole_milk', 'brown_bread', 'margarine']",4
2594,"['whole_milk', 'domestic_eggs']",2
2595,"['meat', 'citrus_fruit', 'whole_milk']",3
2596,"['grapes', 'other_vegetables', 'pastry', 'dish_cleaner']",4
2597,"['frozen_vegetables', 'pasta', 'bottled_water', 'soda']",4
2598,"['baking_powder', 'newspapers', 'flower_(seeds)']",3
2599,"['curd', 'bottled_water', 'soda']",3
2600,"['meat', 'dessert', 'uht-milk', 'fruit/vegetable_juice']",4
2601,"['pet_care', 'bottled_water', 'misc._beverages', 'shopping_bags']",4
2602,"['rolls/buns', 'photo/film']",2
2603,"['berries', 'root_vegetables', 'whipped/sour_cream', 'soda']",4
2604,"['yogurt', 'abrasive_cleaner']",2
2605,"['rolls/buns', 'pickled_vegetables', 'chewing_gum', 'specialty_chocolate']",4
2606,"['frankfurter', 'other_vegetables', 'whole_milk', 'whipped/sour_cream']",4
2607,"['meat', 'citrus_fruit', 'hard_cheese', 'soda']",4
2608,"['berries', 'other_vegetables', 'semi-finished_bread']",3
2609,"['meat', 'specialty_chocolate']",2
2610,"['pastry', 'fruit/vegetable_juice']",2
2611,"['pip_fruit', 'coffee']",2
2612,"['root_vegetables', 'white_bread', 'chewing_gum']",3
2613,"['yogurt', 'long_life_bakery_product', 'photo/film', 'pot_plants']",4
2614,"['berries', 'herbs', 'pot_plants']",3
2615,"['citrus_fruit', 'cream_cheese']",2
2616,"['frankfurter', 'rolls/buns']",2
2617,"['cleaner', 'female_sanitary_products']",2
2618,"['beef', 'root_vegetables', 'yogurt', 'whipped/sour_cream']",4
2619,"['bottled_water', 'napkins']",2
2620,"['other_vegetables', 'whole_milk', 'soda', 'shopping_bags']",4
2621,"['root_vegetables', 'herbs', 'whipped/sour_cream', 'domestic_eggs']",4
2622,"['butter', 'bottled_water', 'detergent', 'soap']",4
2623,"['root_vegetables', 'whole_milk', 'long_life_bakery_product']",3
2624,"['citrus_fruit', 'whipped/sour_cream', 'pastry']",3
2625,"['pastry', 'oil', 'margarine']",3
2626,"['citrus_fruit', 'domestic_eggs']",2
2627,"['soda', 'specialty_chocolate']",2
2628,"['roll_products', 'newspapers']",2
2629,"['other_vegetables', 'zwieback', 'soda', 'chewing_gum']",4
2630,"['chicken', 'root_vegetables', 'long_life_bakery_product']",3
2631,"['chicken', 'coffee']",2
2632,"['specialty_cheese', 'baking_powder', 'waffles', 'chocolate']",4
2633,"['seasonal_products', 'shopping_bags']",2
2634,"['rolls/buns', 'newspapers']",2
2635,"['whole_milk', 'soda']",2
2636,"['ice_cream', 'bottled_water', 'soda']",3
2637,"['chicken', 'newspapers']",2
2638,"['berries', 'waffles', 'specialty_chocolate']",3
2639,"['yogurt', 'whipped/sour_cream']",2
2640,"['uht-milk', 'pastry', 'margarine']",3
2641,"['other_vegetables', 'yogurt']",2
2642,"['liver_loaf', 'rolls/buns']",2
2643,"['butter_milk', 'hard_cheese', 'instant_coffee']",3
2644,"['rolls/buns', 'pickled_vegetables', 'specialty_bar', 'dental_care']",4
2645,"['frankfurter', 'whole_milk', 'pastry', 'potato_products']",4
2646,"['frankfurter', 'root_vegetables', 'other_vegetables', 'hard_cheese']",4
2647,"['whole_milk', 'zwieback', 'soda']",3
2648,"['frankfurter', 'whole_milk']",2
2649,"['dessert', 'rolls/buns', 'soda']",3
2650,"['other_vegetables', 'whole_milk']",2
2651,"['oil', 'hygiene_articles']",2
2652,"['tropical_fruit', 'curd']",2
2653,"['domestic_eggs', 'rolls/buns', 'margarine']",3
2654,"['tropical_fruit', 'other_vegetables', 'soda']",3
2655,"['root_vegetables', 'butter_milk', 'cream_cheese', 'spread_cheese']",4
2656,"['other_vegetables', 'dessert', 'sugar']",3
2657,"['other_vegetables', 'rolls/buns', 'fruit/vegetable_juice', 'cooking_chocolate']",4
2658,"['citrus_fruit', 'pip_fruit', 'ice_cream', 'bottled_water']",4
2659,"['tropical_fruit', 'rolls/buns', 'bottled_water']",3
2660,"['napkins', 'candles']",2
2661,"['whole_milk', 'yogurt', 'chocolate']",3
2662,"['citrus_fruit', 'whole_milk', 'flour']",3
2663,"['beef', 'other_vegetables', 'pastry']",3
2664,"['meat', 'soda']",2
2665,"['other_vegetables', 'whole_milk', 'white_bread', 'soda']",4
2666,"['pip_fruit', 'frozen_vegetables', 'bottled_water']",3
2667,"['brown_bread', 'oil', 'dishes']",3
2668,"['other_vegetables', 'whipped/sour_cream', 'rolls/buns']",3
2669,"['uht-milk', 'soda']",2
2670,"['citrus_fruit', 'whole_milk', 'pastry']",3
2671,"['uht-milk', 'bottled_water']",2
2672,"['whole_milk', 'domestic_eggs', 'specialty_chocolate']",3
2673,"['beef', 'other_vegetables', 'pasta', 'instant_food_products']",4
2674,"['berries', 'other_vegetables', 'yogurt', 'whipped/sour_cream']",4
2675,"['chicken', 'whole_milk', 'white_bread']",3
2676,"['napkins', 'dishes']",2
2677,"['coffee', 'dish_cleaner']",2
2678,"['soap', 'dishes']",2
2679,"['yogurt', 'soda']",2
2680,"['whole_milk', 'pastry', 'soda', 'specialty_bar']",4
2681,"['detergent', 'flower_(seeds)']",2
2682,"['tropical_fruit', 'curd', 'newspapers']",3
2683,"['meat', 'other_vegetables']",2
2684,"['beverages', 'chocolate']",2
2685,"['whole_milk', 'newspapers']",2
2686,"['liver_loaf', 'whole_milk', 'curd', 'frozen_meals']",4
2687,"['frankfurter', 'light_bulbs']",2
2688,"['yogurt', 'frozen_vegetables']",2
2689,"['other_vegetables', 'uht-milk']",2
2690,"['tropical_fruit', 'root_vegetables', 'rolls/buns']",3
2691,"['whole_milk', 'soda']",2
2692,"['onions', 'whole_milk', 'coffee']",3
2693,"['other_vegetables', 'whole_milk', 'soda', 'specialty_bar']",4
2694,"['cream_cheese', 'white_bread', 'instant_food_products', 'fruit/vegetable_juice']",4
2695,"['curd', 'specialty_chocolate']",2
2696,"['curd', 'yogurt']",2
2697,"['other_vegetables', 'butter_milk', 'yogurt', 'fruit/vegetable_juice']",4
2698,"['soda', 'fruit/vegetable_juice', 'chewing_gum']",3
2699,"['other_vegetables', 'soda', 'specialty_bar']",3
2700,"['root_vegetables', 'herbs', 'whole_milk']",3
2701,"['bottled_water', 'soda', 'fruit/vegetable_juice']",3
2702,"['pastry', 'margarine', 'specialty_bar', 'candy']",4
2703,"['curd', 'soda']",2
2704,"['whole_milk', 'brown_bread']",2
2705,"['root_vegetables', 'butter_milk', 'specialty_cheese', 'specialty_bar']",4
2706,"['whole_milk', 'cream_cheese', 'newspapers']",3
2707,"['hygiene_articles', 'shopping_bags']",2
2708,"['other_vegetables', 'specialty_cheese', 'bottled_water', 'chocolate']",4
2709,"['other_vegetables', 'frozen_meals', 'specialty_chocolate']",3
2710,"['tropical_fruit', 'misc._beverages']",2
2711,"['other_vegetables', 'whole_milk', 'brown_bread', 'napkins']",4
2712,"['whipped/sour_cream', 'canned_fish']",2
2713,"['dessert', 'yogurt', 'soft_cheese', 'soda']",4
2714,"['yogurt', 'artif._sweetener', 'fruit/vegetable_juice', 'shopping_bags']",4
2715,"['tropical_fruit', 'curd', 'bottled_water', 'napkins']",4
2716,"['meat', 'whole_milk', 'rolls/buns']",3
2717,"['fish', 'whole_milk']",2
2718,"['coffee', 'bottled_water', 'chocolate_marshmallow']",3
2719,"['pastry', 'semi-finished_bread', 'sugar']",3
2720,"['citrus_fruit', 'pastry']",2
2721,"['rolls/buns', 'margarine']",2
2722,"['butter', 'salt', 'margarine', 'sugar']",4
2723,"['whole_milk', 'cream_cheese']",2
2724,"['root_vegetables', 'ice_cream']",2
2725,"['whole_milk', 'rolls/buns']",2
2726,"['butter', 'butter_milk', 'domestic_eggs']",3
2727,"['citrus_fruit', 'other_vegetables', 'brown_bread']",3
2728,"['tropical_fruit', 'pip_fruit', 'other_vegetables', 'misc._beverages']",4
2729,"['beef', 'yogurt', 'margarine']",3
2730,"['bottled_water', 'soda', 'napkins']",3
2731,"['citrus_fruit', 'pip_fruit', 'berries', 'house_keeping_products']",4
2732,"['other_vegetables', 'oil']",2
2733,"['dessert', 'soda', 'cake_bar', 'shopping_bags']",4
2734,"['oil', 'ketchup', 'coffee']",3
2735,"['root_vegetables', 'other_vegetables', 'butter', 'chocolate']",4
2736,"['cream_cheese', 'rolls/buns', 'fruit/vegetable_juice']",3
2737,"['whole_milk', 'coffee']",2
2738,"['nuts/prunes', 'yogurt', 'fruit/vegetable_juice', 'specialty_chocolate']",4
2739,"['chicken', 'frozen_meals', 'margarine', 'soda']",4
2740,"['tropical_fruit', 'frozen_vegetables']",2
2741,"['yogurt', 'vinegar']",2
2742,"['waffles', 'candy']",2
2743,"['chicken', 'cream_cheese', 'rice']",3
2744,"['rolls/buns', 'brown_bread']",2
2745,"['whole_milk', 'brown_bread', 'sugar']",3
2746,"['whole_milk', 'rolls/buns']",2
2747,"['whole_milk', 'yogurt']",2
2748,"['soda', 'chewing_gum', 'specialty_bar']",3
2749,"['frankfurter', 'canned_fish', 'napkins', 'newspapers']",4
2750,"['cat_food', 'bottled_water', 'hygiene_articles']",3
2751,"['grapes', 'soft_cheese', 'bottled_water']",3
2752,"['frankfurter', 'herbs']",2
2753,"['oil', 'soda', 'newspapers']",3
2754,"['finished_products', 'onions', 'salty_snack']",3
2755,"['curd', 'cat_food']",2
2756,"['whole_milk', 'specialty_cheese', 'frozen_vegetables']",3
2757,"['frozen_meals', 'shopping_bags']",2
2758,"['jam', 'hygiene_articles']",2
2759,"['chewing_gum', 'chocolate']",2
2760,"['frankfurter', 'yogurt', 'rolls/buns']",3
2761,"['other_vegetables', 'whole_milk', 'curd']",3
2762,"['pastry', 'soda']",2
2763,"['specialty_bar', 'hygiene_articles']",2
2764,"['butter_milk', 'frozen_dessert', 'soda', 'shopping_bags']",4
2765,"['tropical_fruit', 'pip_fruit', 'yogurt']",3
2766,"['chicken', 'pip_fruit', 'soda']",3
2767,"['uht-milk', 'coffee']",2
2768,"['root_vegetables', 'onions', 'shopping_bags']",3
2769,"['whole_milk', 'pastry']",2
2770,"['semi-finished_bread', 'seasonal_products']",2
2771,"['condensed_milk', 'frozen_dessert']",2
2772,"['butter_milk', 'photo/film']",2
2773,"['beef', 'whole_milk', 'yogurt', 'pastry']",4
2774,"['curd', 'brown_bread', 'canned_fruit', 'shopping_bags']",4
2775,"['other_vegetables', 'domestic_eggs']",2
2776,"['waffles', 'shopping_bags']",2
2777,"['pastry', 'house_keeping_products']",2
2778,"['waffles', 'detergent']",2
2779,"['pip_fruit', 'other_vegetables', 'coffee']",3
2780,"['yogurt', 'domestic_eggs', 'pastry']",3
2781,"['cream', 'cake_bar']",2
2782,"['yogurt', 'rolls/buns', 'chewing_gum']",3
2783,"['dessert', 'cream_cheese', 'waffles']",3
2784,"['whole_milk', 'ice_cream', 'shopping_bags']",3
2785,"['brown_bread', 'vinegar']",2
2786,"['other_vegetables', 'rolls/buns']",2
2787,"['whole_milk', 'margarine']",2
2788,"['yogurt', 'brown_bread', 'coffee']",3
2789,"['ice_cream', 'pastry', 'soda', 'salty_snack']",4
2790,"['chocolate_marshmallow', 'candy']",2
2791,"['hygiene_articles', 'napkins']",2
2792,"['finished_products', 'yogurt', 'pasta']",3
2793,"['tropical_fruit', 'long_life_bakery_product', 'chocolate']",3
2794,"['coffee', 'photo/film']",2
2795,"['frankfurter', 'rolls/buns', 'fruit/vegetable_juice']",3
2796,"['frankfurter', 'soda']",2
2797,"['citrus_fruit', 'tropical_fruit', 'oil']",3
2798,"['root_vegetables', 'other_vegetables', 'pastry', 'pickled_vegetables']",4
2799,"['other_vegetables', 'rolls/buns', 'soda', 'chocolate']",4
2800,"['meat', 'specialty_chocolate']",2
2801,"['whole_milk', 'brown_bread', 'flower_(seeds)']",3
2802,"['rolls/buns', 'pastry', 'soda']",3
2803,"['soda', 'waffles']",2
2804,"['condensed_milk', 'rolls/buns', 'coffee', 'newspapers']",4
2805,"['whole_milk', 'beverages', 'pastry', 'newspapers']",4
2806,"['chicken', 'citrus_fruit', 'softener']",3
2807,"['frozen_vegetables', 'frozen_meals', 'shopping_bags']",3
2808,"['whole_milk', 'rolls/buns', 'specialty_bar']",3
2809,"['yogurt', 'pastry']",2
2810,"['uht-milk', 'cream_cheese', 'soda', 'waffles']",4
2811,"['oil', 'detergent']",2
2812,"['uht-milk', 'cream_cheese', 'coffee', 'bottled_water']",4
2813,"['citrus_fruit', 'curd_cheese', 'abrasive_cleaner', 'house_keeping_products']",4
2814,"['beverages', 'pastry', 'newspapers']",3
2815,"['pastry', 'newspapers']",2
2816,"['whole_milk', 'curd', 'bottled_water']",3
2817,"['whole_milk', 'yogurt', 'frozen_meals', 'bottled_water']",4
2818,"['yogurt', 'long_life_bakery_product']",2
2819,"['ice_cream', 'long_life_bakery_product', 'specialty_chocolate', 'specialty_bar']",4
